case,cores,singlecore_reference_cycles,first_stage_cycles,q3_l2_cycles,same_plan_no_l2_cycles,first_stage_speedup,speedup_vs_reference,same_plan_l2_gain,added_copy_bytes,spill_added_copy_bytes,peak_l1_bytes,peak_ub_bytes,cache_hit_rate,cache_hit_bytes,cache_miss_bytes,official_search_calls,invalid_candidates,selected,branch_called,plan_sha256
case_067,4,63834834.0,15126245,15126245,15229817,4.220137515953232,4.220137515953232,1.0068471719187413,16931968,5767168,518144,0,0.5895102625814651,11161344,7771904,24,0,greedy,False,654fe68b4202b6a5ab9a57f92c0ab9140e74799339be7e40212cdebc6a68fd99
case_067,5,63834834.0,12300408,12300408,12334877,5.189651757892909,5.189651757892909,1.0028022647704045,18799872,2441216,518144,0,0.517582670067927,11245440,10481408,24,0,greedy,False,9ebd9c4d3607a9c5a2762718595c25373488fe1fcb8481db8c994c0334957aad
case_068,1,362095.0,340538,340538,341228,1.0633027738460905,1.0633027738460905,1.0020262055923275,695160,695160,120456,130576,0.04549810915140336,143748,3015680,19,0,greedy,False,6ca41e7d0b8250c47fcb72418cc179022a8e8078740e94b6956b59b1b40adb93
case_068,2,362095.0,185824,185824,186013,1.9485911400034441,1.9485911400034441,1.0010170914413639,1427488,45442,83520,125404,0.11727992800879196,448846,3378288,24,0,greedy,False,98563df3d812b1aa445e6c2c7d8e2b3640bd11e42893e337582d17ca2cc4e759
case_068,3,362095.0,134625,134625,134975,2.689656453110492,2.689656453110492,1.0025998142989787,2190516,0,69504,109588,0.32570904441457105,1487166,3078768,24,0,greedy,False,3c4ad5c5481e64192c9cd70a2612c1e44532256dce5d8193b5fdbe33f7bccec0
case_068,4,362095.0,112483,112483,124018,3.2191086653094247,3.2191086653094247,1.1025488296009174,3045418,0,67776,121230,0.2896855351846435,1473628,3613364,25,0,greedy,False,62428fe8cabc3eec16ea4f3fa14511bb123d1e37926bf44a09685312a2ab07b9
case_068,5,362095.0,107948,107948,123877,3.354346537221625,3.354346537221625,1.147561789009523,3420288,0,59136,98692,0.3565161877012443,1921034,3467316,55,0,greedy,True,442a9610aab4c046b4b019918b54b996674960f0ed6a4e595aaee56857008495
case_069,1,25144.0,21985,21985,21985,1.1436888787809871,1.1436888787809871,1.0,0,0,99584,69234,0.0,0,113766,21,0,greedy,False,ce08b652b896d088a2fb9e0e206f164edcd22e801d3d75a21722d8d0fc182e82
case_069,2,25144.0,13519,13519,13519,1.8599008802426216,1.8599008802426216,1.0,111846,0,37248,17716,0.19591650192377186,36866,151306,24,0,greedy,False,8031a4eca08043b413f4a5ca212f9d319ccda28eee1c1268d7ec572004ce4ecc
case_069,3,25144.0,10169,10169,10626,2.472612842954076,2.472612842954076,1.0449405054577638,293004,0,35328,13684,0.3085121999476644,96676,216686,26,0,greedy,False,ec8e98d77b88a9e4c286eae327c93fbc4c31a01ad4ffec6cd4ad368892c85d17
case_069,4,25144.0,9200,9200,9592,2.7330434782608695,2.7330434782608695,1.0426086956521738,262578,0,26880,11618,0.2805420227351383,84304,216200,56,0,greedy,True,2cc9edc5dae52a7ff909695982d117957f5fb591d70172bdf49a1fb53a81efbe
case_069,5,25144.0,9200,9200,9592,2.7330434782608695,2.7330434782608695,1.0426086956521738,262578,0,26880,11618,0.2805420227351383,84304,216200,56,0,greedy,True,7791c80a260dc3932b247c9341f1a9ebbfa5f14a2f9c4d3268ea90ba85628fc2
case_070,1,117300.0,117300,117300,117300,1.0,1.0,1.0,0,0,143872,22540,0.0,0,419858,7,0,greedy,False,7c7f74954adf5d659bdacfc0445d9844032e7e2c046d0246eda7627371080aaf
case_070,2,117300.0,58257,58257,58257,2.013491940882641,2.013491940882641,1.0,129552,0,114176,16392,0.23577635319856863,129536,419866,24,0,greedy,False,7a79e2825d22505bfd1f70782e7100ccd901b2f11afe7aaee760ba9d2457cc27
case_070,3,117300.0,45647,45647,45647,2.5697198063399567,2.5697198063399567,1.0,259076,0,118016,12290,0.23830368873465974,161792,517140,24,0,greedy,False,3718246001d00c26522f89f4b2a373430f38fa69b10d1b3cdef2bab20f6b68cb
case_070,4,117300.0,36335,36335,36335,3.2282922801706344,3.2282922801706344,1.0,360964,0,102400,16392,0.2432724571604211,189952,590868,24,0,greedy,False,bcbdba5b698e0b939d8d08964156307942586d197de224424d621f3da873421f
case_070,5,117300.0,26572,26572,26584,4.414421195243113,4.414421195243113,1.0004516031913293,462852,0,104192,16392,0.2737756993252582,241664,641044,24,0,greedy,False,7056931584978a661f72f70e135b2f2b91378d2a819ea517e3059dbf59b5c207
case_071,1,18919.0,16560,16560,16560,1.142451690821256,1.142451690821256,1.0,0,0,71936,45874,0.0,0,111462,18,0,greedy,False,58bb44540c3a50ca35ff89186c83f0f8d39da3c046e8eaca8ae22226575ef9d0
case_071,2,18919.0,10120,10120,10120,1.8694664031620554,1.8694664031620554,1.0,79782,0,27648,23202,0.11476777487236957,18434,142186,24,0,greedy,False,9b2ef71c4a42cb16f987483f3cf7c11d9750be0d4b05a5f8ff43ed6cc38a1eee
case_071,3,18919.0,8517,8517,9075,2.221322061758835,2.221322061758835,1.0655160267699895,257100,0,29184,11716,0.42962662062895635,126916,168494,55,0,greedy,True,a5f99ed341fa82719a5c4dae5a71d0bf47128422a414b86f175940553d0abc46
case_071,4,18919.0,7944,7944,8316,2.3815458207452167,2.3815458207452167,1.0468277945619335,207474,0,23040,11714,0.30931367715215463,75282,168102,54,0,greedy,True,fabb6c8ac408b532d6311a82984d51729f37fb0c3fb8fd250d296ad7364f72cf
case_071,5,18919.0,7944,7944,8316,2.3815458207452167,2.3815458207452167,1.0468277945619335,207474,0,23040,11714,0.30931367715215463,75282,168102,54,0,greedy,True,f13cad5b38a2c9e3966bf5a506212002edebf7586f4c8acf49287c6cb703a9a1
case_072,1,23897828.0,23883003,23883003,23890075,1.0006207343356277,1.0006207343356277,1.0002961101667156,108614064,108614064,524288,67302,0.026210156445647174,3137536,116569342,5,0,greedy,False,72bb37974d79536f9591c4252bd24f651bb85601cdcbc61d87f6b7962ba02c8a
case_072,2,23897828.0,11819724,11819724,11833111,2.0218600705058765,2.0218600705058765,1.0011325983584727,113945376,102996424,524288,30198,0.08667751314952236,10838016,114200366,6,0,greedy,False,d9a54d972b1cd3645cb172dac1e666ac18c69ed45db7de8cbe79f446f853fcbd
case_072,3,23897828.0,7911642,7911642,7926170,3.020590163205059,3.020590163205059,1.0018362812675294,118470700,98032936,524288,59542,0.1734358521251968,22424444,106870876,8,0,greedy,False,63604da023a204018fc767dcf1ecb100065c1793210c50bf0c9692e77cbd48b4
case_072,4,23897828.0,5950082,5950082,5972781,4.016386328793452,4.016386328793452,1.0038149054080263,124242974,92324400,524288,40372,0.21187593472010766,28560248,106236788,7,0,greedy,False,8a01003bf389f93f7eda92e648ee55eba5957e8feea102bc0dba82d9737d1ab3
case_072,5,23897828.0,4809646,4809646,4820122,4.968729091496547,4.968729091496547,1.0021781228805613,129444980,88998416,524288,59158,0.19647711186272657,27525516,112569764,10,0,greedy,False,d07d64c28bdaaa75e27930c051b7479f864bf0a4972040524bbea952d083e6e1
case_073,1,10081626.0,8209463,8209463,8209463,1.2280493864214992,1.2280493864214992,1.0,188416,188416,520704,0,0.0,0,3975552,22,0,greedy,False,00f02bf893a07a867eed7dfedd67f39b41a287ba1758959232f26186504d2f73
case_073,2,10081626.0,4145668,4145668,4145668,2.4318459654752864,2.4318459654752864,1.0,3884288,0,459264,0,0.4841993036698929,3720448,3963264,21,0,greedy,False,9d001888ae92990271b7aa10c6fb1f1dc11fc5151f0ec7d4d6e3eb4e1e0bf738
case_073,3,10081626.0,2794261,2794261,2822777,3.607975776063868,3.607975776063868,1.0102052027351776,7475968,0,401920,0,0.3180551009582285,3607040,7733888,24,0,greedy,False,8e7299af7f0a8521ba9c99374c7550cdea0db064adfe134825917f3c0238d0cb
case_073,4,10081626.0,2116842,2116842,2200563,4.76257840689102,4.76257840689102,1.0395499522401765,11164800,0,377344,0,0.7418076020008847,11161344,3884800,24,0,greedy,False,8ca75473cce328fb90d4b9cda401db84e1da01c01543a6bfc21ddffeea3b50c0
case_073,5,10081626.0,1716184,1716184,1852235,5.874443532861278,5.874443532861278,1.0792752991520722,14902784,0,360960,0,0.7653575299787984,14370304,4405632,24,0,greedy,False,7de0b293d1da7cca2b9ee2574d930230d9011248911388380114da83d93d9f99
case_074,1,1682239.0,1678120,1678120,1682239,1.002454532452983,1.002454532452983,1.002454532452983,6070280,6070280,524288,122900,0.16680485013829857,1642496,8204316,13,0,greedy,False,b02f51279acc25929809f62ef45cdf9fd885f724ef2eaef7f79e4e06947e6913
case_074,2,1682239.0,818777,818777,822984,2.0545752995015736,2.0545752995015736,1.005138151169366,7094272,4792320,524288,122892,0.2677218820954363,2908160,7954456,24,0,greedy,False,b7ce32a29ec6a174d2c5b3093d5c8d95819d8705f950a94390a79da19d5d9df6
case_074,3,1682239.0,546634,546634,548098,3.0774503598385756,3.0774503598385756,1.0026782088197954,8114176,3461120,524288,122892,0.2474934496519421,2932736,8917016,24,0,greedy,False,6e4e83f864ae57b46360e81053955723160719fc4dcc916eda659f1f0c05fe1a
case_074,4,1682239.0,410399,410399,413456,4.099032892380342,4.099032892380342,1.0074488485595725,8781828,2105344,524288,122892,0.3461782503525361,4341760,8200218,24,0,greedy,False,49165a9032d04190725215c09b8147d0306e8de2e266992e02ea0995e24ae551
case_074,5,1682239.0,339417,339417,346659,4.956260293385423,4.956260293385423,1.0213365859694712,8921088,1089536,524288,122896,0.3581358465052651,4534272,8126488,24,0,greedy,False,be8c44f5561877e4d12f86cb68fc86f0b7fec66c608e04cbc75eb39323441747
case_075,1,1441809.0,1307188,1307188,1307188,1.1029851865225202,1.1029851865225202,1.0,0,0,130304,105348,0.0,0,1819782,18,0,greedy,False,3695def615c45cc94ed503b8f74bf2528a3afda4c019233ae824de7bf9e2b1a1
case_075,2,1441809.0,733447,733447,733449,1.9657984830533086,1.9657984830533086,1.0000027268500655,1407622,0,47872,52964,0.12799254062378068,345094,2351110,24,0,greedy,False,4995968ef3082ef42e5f8a21d82d3eb2730e90b4a2ab014fb0f347c5f5129a77
case_075,3,1441809.0,546687,546687,546846,2.6373573909750916,2.6373573909750916,1.0002908428406017,3968268,0,49920,28804,0.384845226632351,1713030,2738188,24,0,greedy,False,8cb76fe3e43984d17606a755ae6128c390df409ee54716f05041ef3743c75e2f
case_075,4,1441809.0,397884,397884,398063,3.6236918297795335,3.6236918297795335,1.0004498798644832,3478674,0,35840,22660,0.3272934689339165,1382286,2841098,24,0,greedy,False,9d107017d2fa32d0ae8afb02453cf30fd1e1d1585b3e8711cef88d6e5c71530c
case_075,5,1441809.0,354593,354593,358525,4.06609549539895,4.06609549539895,1.01108876937785,5704214,0,35456,28866,0.28481564847714563,1600918,4019974,25,0,greedy,False,9f860e700d4cea87ab0413c76a69f9dfe7a6fe7e1d53b21088debf8a9121a9f4
case_076,1,6185113.0,6183098,6183098,6185113,1.0003258884138664,1.0003258884138664,1.0003258884138664,28280832,28280832,524288,8192,0.13357661937269952,4347904,28201984,6,0,greedy,False,906537f45248d4fe0114ea7ed18e61d05ad0d55d1c5fb682fee585fb65cd667a
case_076,2,6185113.0,3067211,3067211,3069464,2.0165267404166194,2.0165267404166194,1.0007345435315667,30744576,26670080,524288,8192,0.2583862194016319,9047040,25966592,8,0,greedy,False,3330d4ecb6b07fef4f5917c4ba2f0e918ed46a479297ba8968bcf70ecb9d4131
case_076,3,6185113.0,2057661,2057661,2061609,3.0058950429638314,3.0058950429638314,1.0019186833982858,35117056,26968064,524288,8192,0.3286015131425006,12942336,26443776,8,0,greedy,False,e79f666f522d70cb354a7c78834ee6c7ce6a9df83f78852c83b33b8fcfc03471
case_076,4,6185113.0,1543754,1543754,1550883,4.006540549854446,4.006540549854446,1.004617963742928,36226048,24002560,524288,8420,0.32289837367336033,12991488,27242496,7,0,greedy,False,46db358e106d4c1aa90212018da66185c7f621a5f1f4e465d3a659223306e4ab
case_076,5,6185113.0,1232145,1232145,1238120,5.019793124997464,5.019793124997464,1.0048492669288112,37194752,20896768,524288,8192,0.3573792354045244,14818304,26645504,6,0,greedy,False,6d29f32bc5073e990dd9998278350b0e129a6ebcd76934b9568c38275d00dccd
case_077,1,495320.0,490809,490809,490809,1.0091909480062509,1.0091909480062509,1.0,0,0,107168,67768,0.0,0,2141260,24,0,greedy,False,1c89f5adcdde9434bbb311d431d38606cf690cc103203ddf4f754a3062c129ba
case_077,2,495320.0,250631,250631,250735,1.976291839397361,1.976291839397361,1.0004149526594874,57344,0,107072,36864,0.026082004763022353,57344,2141260,24,0,greedy,False,ccd519c0c992d442c7b4b65d1d3d54404cbca9f2e4a4afbd3f646d33eb1957ed
case_077,3,495320.0,178517,178517,178626,2.774637709573878,2.774637709573878,1.0006105861066452,114688,0,106784,50212,0.050838051231677325,114688,2141260,24,0,greedy,False,a0f240d9924feed3bfef4b32ab97e7f2d0d1f0a2eb9f892eb9ab12f01e242690
case_077,4,495320.0,144734,144734,144734,3.4222781101883455,3.4222781101883455,1.0,172032,0,106496,36864,0.04957783107363878,114688,2198604,24,0,greedy,False,a751761be8953b8309d0e2a08e7365a5ea90196f4e8a4d12c3072fc9ef50b948
case_077,5,495320.0,121081,121081,121081,4.090815239385205,4.090815239385205,1.0,172032,0,106496,36864,0.0,0,2313292,24,0,greedy,False,c5e2eb7f980d9bb5a363789ec3f19aa5affac7471dba14caef473ed9807ca8b8
case_078,1,2296143.0,2065085,2065085,2065085,1.1118878883920031,1.1118878883920031,1.0,0,0,400128,0,0.0,0,2246784,16,0,greedy,False,29975eed73c6cb91da5d0f8e9216255f8fa06ac708ebeaf599f92ed5ba19db1d
case_078,2,2296143.0,1024634,1024634,1024634,2.240939691636233,2.240939691636233,1.0,2148480,0,430848,0,0.0,0,4395264,23,0,greedy,False,7ecda46a710ff7205e415e82cc63296778c1233938a604b2be9946782b3a9ff5
case_078,3,2296143.0,759650,759650,759650,3.0226327914171,3.0226327914171,1.0,4849920,0,406272,0,0.6298420697032825,4295664,2524560,21,0,greedy,False,35994e7c91498230ed46b436a3093219a072abddfe35db67ccdcbe9d7063a78f
case_078,4,2296143.0,520320,520320,520320,4.4129439575645755,4.4129439575645755,1.0,6445440,0,381696,0,0.0,0,8692224,24,0,greedy,False,855e676e6ac094b24b762eb0886b7ff78e7ef3e829c8c61876a0b018d9310076
case_078,5,2296143.0,505551,505551,531355,4.541862245352101,4.541862245352101,1.0510413390538245,9146880,0,381696,0,0.7500064764602259,8337960,2779224,25,0,greedy,False,b823a4c0054f4d132f68fb8512f857cf0ec4d1ec5bc51c6413d894772fe4d106
case_079,1,31052251.0,31052251,31052251,31052251,1.0,1.0,1.0,32448512,32448512,524288,0,0.0,0,38260736,7,0,greedy,False,1acd8e64b3eba2173611c94b57450892ab8b46cd571b84a93ebe557a557fa7a2
case_079,2,31052251.0,15390110,15390110,15390110,2.017675702122987,2.017675702122987,1.0,32317440,28569600,524288,0,0.0,0,38080512,16,0,greedy,False,5cdd49ba38e65961916c9cf08bb79ee784daf191e8861fd9d1959b3dadd49bca
case_079,3,31052251.0,10173788,10173788,10174273,3.0521818422007616,3.0521818422007616,1.0000476715260824,40306688,28633088,524288,0,0.13635757764251122,6285312,39809024,13,0,greedy,False,4d81e6e1a7bc09d1e69f0ca40479f2584cdcfff05186904b9b6396e015818a8d
case_079,4,31052251.0,7619754,7619754,7619754,4.075230118977594,4.075230118977594,1.0,30982144,19935232,524288,0,0.18760450339984394,6893568,29851648,14,0,greedy,False,547b3f510cf4c9c3ec5e8712ea012d73d9248b9191522d5cf835a1e067ac5fae
case_079,5,31052251.0,6075472,6075472,6075976,5.111084537958532,5.111084537958532,1.000082956517617,47677440,24428544,524288,0,0.2441611149398882,13060096,40429568,11,0,greedy,False,996703d5d1b6b10988a3d350dcf13a54e8852e086319ee4a6a675128387fa2b3
case_080,1,292138.0,291826,291826,292138,1.0010691302351402,1.0010691302351402,1.0010691302351402,548864,548864,524288,0,0.1686143572621035,413696,2039808,7,0,greedy,False,a771387827ddd8112fee5b7fd5c49d10d61d67a3c6bc59e36ba1eba28d01a2be
case_080,2,292138.0,145674,145674,145926,2.005423067946236,2.005423067946236,1.0017298900284197,2191360,286720,524288,0,0.436,1785856,2310144,23,0,greedy,False,fc2b5f2ca1ae368c15b31e343c2bc567c618cdff7ebafaae0a0a18b28bc8f338
case_080,3,292138.0,100098,100098,100098,2.9185198505464647,2.9185198505464647,1.0,983040,0,491520,0,0.0,0,2740224,24,0,greedy,False,91fc14f59286eb1b1d6aad53d6d11b37bd23a1eda3afdb08744017c7b780f801
case_080,4,292138.0,78988,78988,108348,3.698511166253102,3.698511166253102,1.3717020306882057,4460544,0,200704,0,0.4484808454425363,2781184,3420160,24,0,greedy,False,a489cb3e8c8ec8d0e6542c3aba332b1d0a8d879f22b7ca902200490367972492
case_080,5,292138.0,69084,69084,116720,4.228736031497887,4.228736031497887,1.6895373747901106,4980736,0,151552,0,0.5406403940886699,3596288,3055616,24,0,greedy,False,6c203136d0bbd0895223dce51e615a7bdeaa042f24f03e732c98b9eda0fb2c43
case_081,1,151795.0,151795,151795,151795,1.0,1.0,1.0,0,0,0,14340,0.0,0,1044820,9,0,greedy,False,a99f8cb4f2f3c9330df5e3fc99547a33e5589295870de36205af4f8d3c1ee67c
case_081,2,151795.0,76860,76860,76860,1.9749544626593807,1.9749544626593807,1.0,0,0,0,14340,0.0,0,1044820,16,0,greedy,False,b7e6a3b5035f9799e42ecb4781b51865028c011698668214f8e11e4f2be19793
case_081,3,151795.0,51943,51943,51943,2.9223379473653814,2.9223379473653814,1.0,0,0,0,14340,0.0,0,1044820,24,0,greedy,False,ad60bb1b5dd0edcc1c0e039f392dd4559260de303faa5973a5d89d4de5457987
case_081,4,151795.0,39588,39588,39588,3.834369000707285,3.834369000707285,1.0,0,0,0,14340,0.0,0,1044820,24,0,greedy,False,318fff4a49a7de6af635cc25feaad478f552ed34991de00c3c273f313fe4e10b
case_081,5,151795.0,30943,30943,30943,4.905632937982743,4.905632937982743,1.0,0,0,0,14340,0.0,0,1044820,18,0,greedy,False,f9e651df6a8229a7879066c19329096daf7d234ff4a05bd6b9f88f0a1a712f81
case_082,1,721041.0,667395,667395,667395,1.080381183556964,1.080381183556964,1.0,509194,509194,237056,131072,1.2180149279909574e-05,10,820998,24,0,greedy,False,e220208f124a833159bbb8a73d9bedeeea7f34ee6422139f9486a6f89d2eac03
case_082,2,721041.0,363831,363831,363831,1.9818019904845932,1.9818019904845932,1.0,593542,0,53504,84068,0.1339283784192755,123910,801286,24,0,greedy,False,3c069af0db5f54277de636f55779a138b05fdcd696a28eb21f5f93cb46f4d492
case_082,3,721041.0,243315,243315,243604,2.9634054620553605,2.9634054620553605,1.0011877607216981,1655020,0,82944,57060,0.3518425375119283,558220,1028342,25,0,greedy,False,e76510bc522ac10397bcfb211dad1570331102628ea9c88d5fa7e793cb43ef75
case_082,4,721041.0,200364,200364,200407,3.598655447086303,3.598655447086303,1.0002146094108721,1373330,0,46080,32452,0.32712691771269176,478482,984198,25,0,greedy,False,5abf7bec66524803403418e23f3116e485248e7489f246437a7d4d24492def45
case_082,5,721041.0,185171,185171,185479,3.8939196742470474,3.8939196742470474,1.0016633274108797,2773528,0,52352,31556,0.5339353935274856,1259796,1099658,28,0,greedy,False,a19e38abec72e0d870c5fa4e9368d2e7044e9644bd6e38be52ff7bb58be95bff
case_083,1,1057993.0,835352,835352,835352,1.2665235732960476,1.2665235732960476,1.0,131072,131072,517120,0,0.0,0,1249888,24,0,greedy,False,27251497a5c1867ea62b4a5b13113d016b1a0102a7af63bd5944a77ee8004a82
case_083,2,1057993.0,412089,412089,412089,2.5673895687582053,2.5673895687582053,1.0,1192256,0,410112,0,0.38137175266840523,856384,1389152,24,0,greedy,False,affe1fb28fbe097bdd29c42596420ace171bb43ef9897ea2906b41fdd3302a87
case_083,3,1057993.0,284243,284243,284253,3.722142673698209,3.722142673698209,1.0000351811654113,2400896,0,328192,0,0.18935042619532585,627680,2687232,24,0,greedy,False,34f0a39aca6922c76971f745ecb6db02c577d252855dd76b94ad8425e9e66ad5
case_083,4,1057993.0,210963,210963,210963,5.0150642529732705,5.0150642529732705,1.0,2791200,0,279040,0,0.7018738529894717,2790336,1185216,24,0,greedy,False,0ea07431e5c36aab0cad924ca4fa7407633f7388a8ae137f8a816d1f5cae06f6
case_083,5,1057993.0,181628,181628,181470,5.825054507014337,5.825054507014337,0.9991300900742176,4179488,0,262656,0,0.7354909879590158,3776352,1358112,24,0,greedy,False,3af5354bee7d8b6891342a00c47b0d4b11dd80374b3a9eaf325d2e99b0283627
case_084,1,2507412.0,1371156,1371156,1371156,1.8286847010843406,1.8286847010843406,1.0,9676800,9676800,10752,129120,0.0,0,14766186,8,0,greedy,False,d2cc4ac3dab89e3544e6c283b9ab3cc68eca55db606ce533cd94520820d5afbb
case_084,2,2507412.0,686924,686924,686924,3.650202933657872,3.650202933657872,1.0,9427968,9427968,10752,129120,0.0,0,14641770,21,0,greedy,False,38c7f4c3705cbd2433ffc5bd6e42559d80f02ed4066f176463be3fe9dc7d18de
case_084,3,2507412.0,458172,458172,458172,5.472643461407507,5.472643461407507,1.0,9179136,9179136,10752,129120,0.0,0,14517354,24,0,greedy,False,8691a50b373dcfae0b65b194d279d4eb97f90e56590787d9c9317ba869708ea9
case_084,4,2507412.0,384788,384788,384788,6.516346663617369,6.516346663617369,1.0,8930304,8930304,10752,129120,0.0,0,14392938,24,0,greedy,False,2847b88986da3ae7e8088ecd41c69d3e2c5cbd8f651e1ae246dc15824196dc9d
case_084,5,2507412.0,375094,375094,375094,6.6847563544071615,6.6847563544071615,1.0,8681472,8681472,10752,129120,0.0,0,14268522,24,0,greedy,False,28fd9fd646b37033881611daa83eab3a31e81c3ff12e23df4c5e4105974671db
case_085,1,3187899.0,3184392,3184392,3204030,1.0011013091353074,1.0011013091353074,1.0061669543196943,7475746,7475746,365056,131072,0.2158691726040447,1305240,4741200,12,0,greedy,False,1a7dfb936aebae07632fd1b66bf85730b25baaf6f820fef39b1788dc3cfddefa
case_085,2,3187899.0,1660634,1660634,1660638,1.9196879023312783,1.9196879023312783,1.000002408718598,2179718,0,67328,71684,0.1129502236944286,328710,2581510,15,0,greedy,False,943620aa1d27eb8222688912b678d32fa14c7757b0794a688fb33ffaaec183fd
case_085,3,3187899.0,1126373,1126373,1126371,2.830233856812974,2.830233856812974,0.9999982243892565,5683212,0,102784,55748,0.3915372286538827,1991948,3095558,16,0,greedy,False,4ed02adb0741953a1d9d2f5285e79f25c9430518a45393b47d38838691545bb9
case_085,4,3187899.0,835476,835476,835931,3.8156679545552477,3.8156679545552477,1.0005445997251865,4919442,0,57344,44292,0.31017976599251595,1464850,3257734,18,0,greedy,False,88de15d712e756d651ac8b0d05b47f153dfd20b2f71f294115ad2b46f60cc5d6
case_085,5,3187899.0,744845,744845,746292,4.27994951969873,4.27994951969873,1.001942686062201,10855448,0,90752,37252,0.5254370581022013,4350870,3929608,17,0,greedy,False,69cd0c5e57ab9b97a22b161c1c689cd409b4303b6a8b0101e7f0ef948de06bdc
case_086,1,118403.0,104652,104652,104652,1.1313973932652983,1.1313973932652983,1.0,72390,72390,169088,131026,1.679148335963999e-05,6,357318,24,0,greedy,False,599ac7df11d5ddaf3cefa3475e6cb5bc1c41581739e5d7c8fe2e8c0472514154
case_086,2,118403.0,60966,60966,60967,1.942115277367713,1.942115277367713,1.0000164025850473,418278,0,38112,81572,0.15737723953744118,92162,493450,24,0,greedy,False,d74f33808ea0a6b7f771dbfe9cad00c66c23e7b5eae52655ccaa1178f391e297
case_086,3,118403.0,46467,46467,47689,2.5481094109798352,2.5481094109798352,1.026298233154712,1096140,0,46464,25348,0.43602642305635886,455052,588582,24,0,greedy,False,b942bfc4ab242b0dff5403cb3f721cef900faad685be86f899609811d577b66a
case_086,4,118403.0,34728,34728,35706,3.409439069338862,3.409439069338862,1.0281617138908086,971058,0,28800,20596,0.29648655039423366,290896,690248,26,0,greedy,False,00cf0908f50e8956a1e652cc32698ab5a84f704d691d9b3b0ce7f43c5c75f17b
case_086,5,118403.0,34630,34630,35404,3.419087496390413,3.419087496390413,1.0223505630955818,987956,0,28800,20596,0.32189564609324633,318546,671048,55,0,greedy,True,54c3bc47db6cd9fc405b26b785ba3a46471b2d32e82b26d2893618f7f64ea5bb
case_087,1,3974071.0,3967587,3967587,3971879,1.0016342426769722,1.0016342426769722,1.0010817658188718,7928448,7928448,520704,128974,0.18319726059954888,2534400,11299868,7,0,greedy,False,1e2d51262527ecc2d51858731474261b86444ab73eb03eaf0287403ee8a7b216
case_087,2,3974071.0,1983266,1983266,1985619,2.0038013055233135,2.0038013055233135,1.0011864268333144,10001664,7997184,520704,72714,0.20985984468059818,3340800,12578396,8,0,greedy,False,f04a01196f6409d295d0f5d4c74550394d52267843e7730067223c2510c3c51c
case_087,3,3974071.0,1356517,1356517,1358472,2.929613856663794,2.929613856663794,1.0014411909323657,16394342,6784848,520704,63992,0.3851504422851614,7994208,12761858,8,0,greedy,False,7aaec8fa9151b58d6f720e200502ddfba2f3138c1040c6c645b3df53059584fa
case_087,4,3974071.0,1021202,1021202,1025060,3.891562100348413,3.891562100348413,1.0037779009441814,22413298,6674976,520704,42632,0.493625108353013,12570348,12895026,9,0,greedy,False,572aa72a60b4f8e434855e696efa6e7ebe60f162e8cf5351a0ada13377206854
case_087,5,3974071.0,852871,852871,885740,4.659639030990618,4.659639030990618,1.0385392398146964,25908378,5434800,520704,41432,0.5069576856598562,14296226,13903812,7,0,greedy,False,074ba9d3bcab23fbd9754c425e364db4d4fe87b86e7563e4adea43e505d647d4
case_088,1,243623.0,223964,223964,223964,1.08777749995535,1.08777749995535,1.0,329736,329736,120192,130992,0.012247818513041086,24580,1982308,19,0,greedy,False,3e2c47f7df27acbe72cff5087158052ef3910fcad8c47ff7edd8feec05f1835a
case_088,2,243623.0,135313,135313,135849,1.8004404602661976,1.8004404602661976,1.0039611862866096,850054,0,97152,43638,0.18078630320797973,454854,2061122,24,0,greedy,False,eb00c349d6650c7c81d8039d68a679de1067af6f023cfefd36c0d328d742ddfe
case_088,3,243623.0,95879,95879,96111,2.54094222926814,2.54094222926814,1.0024197165176942,1473104,0,84672,40932,0.3074813000078188,943820,2125700,24,0,greedy,False,ce5f3188f83a0694268b7b74546fa8084f00ba396803c313244b39a634af3d2b
case_088,4,243623.0,81446,81446,86709,2.9912211772217177,2.9912211772217177,1.064619502492449,2037046,0,85248,37060,0.2549322668360313,870222,2543320,55,0,greedy,True,bd1efb9d061b84b9d0708da0d4d9b9e70382ae11da4424d84d6e473e37fdcf58
case_088,5,243623.0,75845,75845,86863,3.2121168171929595,3.2121168171929595,1.145269958467928,2220472,0,78400,36868,0.35416680662765676,1265234,2307190,55,0,greedy,True,9806104e25da13f34add44affa1c2fd93bfbd4bc90e09b292e91d877fc15aba4
case_089,1,693092.0,595298,595298,595298,1.16427738712376,1.16427738712376,1.0,0,0,495688,0,0.0,0,402560,14,0,greedy,False,195f2e4a23bd9fb8512e2618d63ea2b5dcde2f492c34d05de85d1c00f7c6aaae
case_089,2,693092.0,295856,295856,295856,2.3426667027202424,2.3426667027202424,1.0,238720,0,249928,0,0.0,0,641280,24,0,greedy,False,3a31db72588bb25857d2675ec482b438f4238fcbf6bdb5c07fb2606f3938433e
case_089,3,693092.0,205090,205090,205090,3.379452923106929,3.379452923106929,1.0,1797888,0,122952,0,0.32223884318125157,496320,1043904,24,0,greedy,False,75196b22714ff00c93e09838e5e6f68477a00e49181ef1f84b1d08cd4806fd3d
