case,cores,evaluation_budget,completed_evaluations,best_cycles,speedup,elapsed_seconds_at_last_evaluation,stopped_before_budget
case_054,4,6,3,249519,3.266488724305564,16.142013399999996,True
case_054,5,1,1,211058,3.8617394270769174,5.813485099999525,False
case_054,5,2,2,209490,3.8906439448183683,10.556690899997193,False
case_054,5,3,2,209490,3.8906439448183683,10.556690899997193,True
case_054,5,4,2,209490,3.8906439448183683,10.556690899997193,True
case_054,5,5,2,209490,3.8906439448183683,10.556690899997193,True
case_054,5,6,2,209490,3.8906439448183683,10.556690899997193,True
case_055,2,1,1,65764,1.8069916671735295,0.3871157999965362,False
case_055,2,2,2,63872,1.8605179108216432,0.65409229999932,False
case_055,2,3,3,63872,1.8605179108216432,0.9133967999950983,False
case_055,2,4,4,63872,1.8605179108216432,1.2447869999959948,False
case_055,2,5,5,63872,1.8605179108216432,1.5227854999975534,False
case_055,2,6,5,63872,1.8605179108216432,1.5227854999975534,True
case_055,3,1,1,43687,2.7201455810653057,0.3994319000048563,False
case_055,3,2,2,43687,2.7201455810653057,0.6796305000025313,False
case_055,3,3,3,43687,2.7201455810653057,0.9839429999992717,False
case_055,3,4,4,43687,2.7201455810653057,1.2692629000011948,False
case_055,3,5,4,43687,2.7201455810653057,1.2692629000011948,True
case_055,3,6,4,43687,2.7201455810653057,1.2692629000011948,True
case_055,4,1,1,31367,3.788535722255874,0.41538220000074944,False
case_055,4,2,2,31367,3.788535722255874,0.7251743999950122,False
case_055,4,3,3,31367,3.788535722255874,1.0023761999982526,False
case_055,4,4,3,31367,3.788535722255874,1.0023761999982526,True
case_055,4,5,3,31367,3.788535722255874,1.0023761999982526,True
case_055,4,6,3,31367,3.788535722255874,1.0023761999982526,True
case_055,5,1,1,26781,4.437287629289422,0.42895580000185873,False
case_055,5,2,2,26781,4.437287629289422,0.745085199996538,False
case_055,5,3,3,26781,4.437287629289422,1.0694278000009945,False
case_055,5,4,3,26781,4.437287629289422,1.0694278000009945,True
case_055,5,5,3,26781,4.437287629289422,1.0694278000009945,True
case_055,5,6,3,26781,4.437287629289422,1.0694278000009945,True
case_056,2,1,1,195117,1.4211216859627813,2.763050599998678,False
case_056,2,2,2,195117,1.4211216859627813,5.54653779999353,False
case_056,2,3,3,195117,1.4211216859627813,7.570732299995143,False
case_056,2,4,3,195117,1.4211216859627813,7.570732299995143,True
case_056,2,5,3,195117,1.4211216859627813,7.570732299995143,True
case_056,2,6,3,195117,1.4211216859627813,7.570732299995143,True
case_056,3,1,1,146011,1.8990692482073268,2.520207699999446,False
case_056,3,2,2,146011,1.8990692482073268,4.791306400002213,False
case_056,3,3,3,146011,1.8990692482073268,6.64223270000366,False
case_056,3,4,3,146011,1.8990692482073268,6.64223270000366,True
case_056,3,5,3,146011,1.8990692482073268,6.64223270000366,True
case_056,3,6,3,146011,1.8990692482073268,6.64223270000366,True
case_056,4,1,1,148412,1.8683462253726113,3.117284699997981,False
case_056,4,2,2,148412,1.8683462253726113,5.656186699998216,False
case_056,4,3,3,146032,1.8987961542675578,8.102663300000131,False
case_056,4,4,3,146032,1.8987961542675578,8.102663300000131,True
case_056,4,5,3,146032,1.8987961542675578,8.102663300000131,True
case_056,4,6,3,146032,1.8987961542675578,8.102663300000131,True
case_056,5,1,1,135374,2.04828844534401,3.0784696000046097,False
case_056,5,2,2,135374,2.04828844534401,5.447352600000158,False
case_056,5,3,3,134454,2.062303836256266,7.843859600005089,False
case_056,5,4,3,134454,2.062303836256266,7.843859600005089,True
case_056,5,5,3,134454,2.062303836256266,7.843859600005089,True
case_056,5,6,3,134454,2.062303836256266,7.843859600005089,True
case_057,2,1,1,33730,1.7707085680403203,0.23470530000486178,False
case_057,2,2,2,33730,1.7707085680403203,0.3971813000025577,False
case_057,2,3,3,33730,1.7707085680403203,0.5656350999997812,False
case_057,2,4,3,33730,1.7707085680403203,0.5656350999997812,True
case_057,2,5,3,33730,1.7707085680403203,0.5656350999997812,True
case_057,2,6,3,33730,1.7707085680403203,0.5656350999997812,True
case_057,3,1,1,25250,2.3653861386138613,0.2309543000010308,False
case_057,3,2,2,25250,2.3653861386138613,0.4074426000006497,False
case_057,3,3,3,25250,2.3653861386138613,0.5783993000004557,False
case_057,3,4,4,25250,2.3653861386138613,0.7477639000062482,False
case_057,3,5,4,25250,2.3653861386138613,0.7477639000062482,True
case_057,3,6,4,25250,2.3653861386138613,0.7477639000062482,True
case_057,4,1,1,20957,2.8499308107076393,0.22116259999893373,False
case_057,4,2,2,20957,2.8499308107076393,0.39596090000122786,False
case_057,4,3,3,20957,2.8499308107076393,0.5651454999970156,False
case_057,4,4,4,20957,2.8499308107076393,0.754598999999871,False
case_057,4,5,4,20957,2.8499308107076393,0.754598999999871,True
case_057,4,6,4,20957,2.8499308107076393,0.754598999999871,True
case_057,5,1,1,16538,3.6114403192647235,0.21795600000041304,False
case_057,5,2,2,16538,3.6114403192647235,0.3860645000022487,False
case_057,5,3,3,16538,3.6114403192647235,0.5492797000042628,False
case_057,5,4,4,16538,3.6114403192647235,0.7598645000034594,False
case_057,5,5,4,16538,3.6114403192647235,0.7598645000034594,True
case_057,5,6,4,16538,3.6114403192647235,0.7598645000034594,True
case_058,2,1,1,2271316,1.9987166030618373,133.96109409999917,False
case_058,2,2,2,2271316,1.9987166030618373,178.78454220000276,False
case_058,2,3,3,2271316,1.9987166030618373,217.73784519999754,False
case_058,2,4,3,2271316,1.9987166030618373,217.73784519999754,True
case_058,2,5,3,2271316,1.9987166030618373,217.73784519999754,True
case_058,2,6,3,2271316,1.9987166030618373,217.73784519999754,True
case_058,3,1,1,1554831,2.9197494775959574,39.55935480000335,False
case_058,3,2,2,1554831,2.9197494775959574,73.98104130000138,False
case_058,3,3,3,1554831,2.9197494775959574,104.04825250000431,False
case_058,3,4,3,1554831,2.9197494775959574,104.04825250000431,True
case_058,3,5,3,1554831,2.9197494775959574,104.04825250000431,True
case_058,3,6,3,1554831,2.9197494775959574,104.04825250000431,True
case_058,4,1,1,1154519,3.9321284448328697,115.05214810000325,False
case_058,4,2,2,1154519,3.9321284448328697,154.57610900000145,False
case_058,4,3,3,1154519,3.9321284448328697,169.27847499999916,False
case_058,4,4,3,1154519,3.9321284448328697,169.27847499999916,True
case_058,4,5,3,1154519,3.9321284448328697,169.27847499999916,True
case_058,4,6,3,1154519,3.9321284448328697,169.27847499999916,True
case_058,5,1,1,1004819,4.517945022934478,23.03447199999937,False
case_058,5,2,2,1004819,4.517945022934478,40.42528370000218,False
case_058,5,3,3,1004819,4.517945022934478,59.15882270000293,False
case_058,5,4,3,1004819,4.517945022934478,59.15882270000293,True
case_058,5,5,3,1004819,4.517945022934478,59.15882270000293,True
case_058,5,6,3,1004819,4.517945022934478,59.15882270000293,True
case_059,2,1,1,369318,2.2459587672412393,1.0926600000020699,False
case_059,2,2,1,369318,2.2459587672412393,1.0926600000020699,True
case_059,2,3,1,369318,2.2459587672412393,1.0926600000020699,True
case_059,2,4,1,369318,2.2459587672412393,1.0926600000020699,True
case_059,2,5,1,369318,2.2459587672412393,1.0926600000020699,True
case_059,2,6,1,369318,2.2459587672412393,1.0926600000020699,True
case_059,3,1,1,266217,3.1157777301975456,1.6543244000058621,False
case_059,3,2,1,266217,3.1157777301975456,1.6543244000058621,True
case_059,3,3,1,266217,3.1157777301975456,1.6543244000058621,True
case_059,3,4,1,266217,3.1157777301975456,1.6543244000058621,True
case_059,3,5,1,266217,3.1157777301975456,1.6543244000058621,True
case_059,3,6,1,266217,3.1157777301975456,1.6543244000058621,True
case_059,4,1,1,185216,4.478408992743607,0.8969473999968613,False
case_059,4,2,1,185216,4.478408992743607,0.8969473999968613,True
case_059,4,3,1,185216,4.478408992743607,0.8969473999968613,True
case_059,4,4,1,185216,4.478408992743607,0.8969473999968613,True
case_059,4,5,1,185216,4.478408992743607,0.8969473999968613,True
case_059,4,6,1,185216,4.478408992743607,0.8969473999968613,True
case_059,5,1,1,150782,5.501140719714555,1.5257377000016277,False
case_059,5,2,1,150782,5.501140719714555,1.5257377000016277,True
case_059,5,3,1,150782,5.501140719714555,1.5257377000016277,True
case_059,5,4,1,150782,5.501140719714555,1.5257377000016277,True
case_059,5,5,1,150782,5.501140719714555,1.5257377000016277,True
case_059,5,6,1,150782,5.501140719714555,1.5257377000016277,True
case_060,2,1,1,469437,1.8933083672569482,7.352741700000479,False
case_060,2,2,2,469437,1.8933083672569482,13.44558450000477,False
case_060,2,3,3,469437,1.8933083672569482,17.856000700005097,False
case_060,2,4,3,469437,1.8933083672569482,17.856000700005097,True
case_060,2,5,3,469437,1.8933083672569482,17.856000700005097,True
case_060,2,6,3,469437,1.8933083672569482,17.856000700005097,True
case_060,3,1,1,334622,2.656098523109658,6.989245500000834,False
case_060,3,2,2,334622,2.656098523109658,12.509094699998968,False
case_060,3,3,3,334622,2.656098523109658,17.509680499999376,False
case_060,3,4,3,334622,2.656098523109658,17.509680499999376,True
case_060,3,5,3,334622,2.656098523109658,17.509680499999376,True
case_060,3,6,3,334622,2.656098523109658,17.509680499999376,True
case_060,4,1,1,229383,3.8746942885915696,7.1162141999957385,False
case_060,4,2,2,229383,3.8746942885915696,12.887464499995986,False
case_060,4,3,2,229383,3.8746942885915696,12.887464499995986,True
case_060,4,4,2,229383,3.8746942885915696,12.887464499995986,True
case_060,4,5,2,229383,3.8746942885915696,12.887464499995986,True
case_060,4,6,2,229383,3.8746942885915696,12.887464499995986,True
case_060,5,1,1,183272,4.849562399057139,7.250622100000328,False
case_060,5,2,2,183272,4.849562399057139,12.827462299996114,False
case_060,5,3,3,183272,4.849562399057139,19.461135599995032,False
case_060,5,4,3,183272,4.849562399057139,19.461135599995032,True
case_060,5,5,3,183272,4.849562399057139,19.461135599995032,True
case_060,5,6,3,183272,4.849562399057139,19.461135599995032,True
case_061,2,1,1,39299,1.9641975622789385,0.37715580000076443,False
case_061,2,2,2,39299,1.9641975622789385,0.645048799997312,False
case_061,2,3,3,39299,1.9641975622789385,0.9012166000029538,False
case_061,2,4,3,39299,1.9641975622789385,0.9012166000029538,True
case_061,2,5,3,39299,1.9641975622789385,0.9012166000029538,True
case_061,2,6,3,39299,1.9641975622789385,0.9012166000029538,True
case_061,3,1,1,28409,2.7171318948220633,0.4253393999970285,False
case_061,3,2,2,28409,2.7171318948220633,0.6797250000017812,False
case_061,3,3,3,28409,2.7171318948220633,0.925456299999496,False
case_061,3,4,3,28409,2.7171318948220633,0.925456299999496,True
case_061,3,5,3,28409,2.7171318948220633,0.925456299999496,True
case_061,3,6,3,28409,2.7171318948220633,0.925456299999496,True
case_061,4,1,1,27166,2.8414562320547745,0.4023162000012235,False
case_061,4,2,2,27166,2.8414562320547745,0.7013990999985253,False
case_061,4,3,3,27166,2.8414562320547745,0.943448999998509,False
case_061,4,4,4,27166,2.8414562320547745,1.2001282999990508,False
case_061,4,5,4,27166,2.8414562320547745,1.2001282999990508,True
case_061,4,6,4,27166,2.8414562320547745,1.2001282999990508,True
case_061,5,1,1,22283,3.46412063007674,0.4470750000036787,False
case_061,5,2,2,22283,3.46412063007674,0.7493125000037253,False
case_061,5,3,3,22283,3.46412063007674,1.0045995999971638,False
case_061,5,4,4,22283,3.46412063007674,1.2692358999993303,False
case_061,5,5,4,22283,3.46412063007674,1.2692358999993303,True
case_061,5,6,4,22283,3.46412063007674,1.2692358999993303,True
case_062,2,1,1,1350612,2.113715115814164,61.8918393999993,False
case_062,2,2,2,1350134,2.1144634532572324,121.1095123999985,False
case_062,2,3,3,1349562,2.115359650019784,180.4608015000049,False
case_062,2,4,3,1349562,2.115359650019784,180.4608015000049,True
case_062,2,5,3,1349562,2.115359650019784,180.4608015000049,True
case_062,2,6,3,1349562,2.115359650019784,180.4608015000049,True
case_062,3,1,1,1140739,2.5025961240914882,28.48310820000188,False
case_062,3,2,2,1140739,2.5025961240914882,55.29525100000319,False
case_062,3,3,3,1140581,2.502942798450965,81.73460330000671,False
case_062,3,4,3,1140581,2.502942798450965,81.73460330000671,True
case_062,3,5,3,1140581,2.502942798450965,81.73460330000671,True
case_062,3,6,3,1140581,2.502942798450965,81.73460330000671,True
case_062,4,1,1,1140348,2.5034542087152345,35.049519000000146,False
case_062,4,2,2,1139947,2.5043348506553373,68.0768567999985,False
case_062,4,3,3,1139851,2.5045457695786553,101.0735338999948,False
case_062,4,4,3,1139851,2.5045457695786553,101.0735338999948,True
case_062,4,5,3,1139851,2.5045457695786553,101.0735338999948,True
case_062,4,6,3,1139851,2.5045457695786553,101.0735338999948,True
case_062,5,1,1,1140264,2.503638631053861,28.229551299999002,False
case_062,5,2,2,1140046,2.5041173777198464,54.67061029999604,False
case_062,5,3,3,1139999,2.504220617737384,81.1516399999964,False
case_062,5,4,3,1139999,2.504220617737384,81.1516399999964,True
case_062,5,5,3,1139999,2.504220617737384,81.1516399999964,True
case_062,5,6,3,1139999,2.504220617737384,81.1516399999964,True
case_063,2,1,1,509093,2.1025569002127313,8.985044000000926,False
case_063,2,2,2,508930,2.103230306721946,17.50220249999984,False
case_063,2,3,3,508752,2.1039661760543447,25.899925699995947,False
case_063,2,4,3,508752,2.1039661760543447,25.899925699995947,True
case_063,2,5,3,508752,2.1039661760543447,25.899925699995947,True
case_063,2,6,3,508752,2.1039661760543447,25.899925699995947,True
case_063,3,1,1,430482,2.486508146682091,7.417880000000878,False
case_063,3,2,2,430451,2.4866872187542834,14.117648100000224,False
case_063,3,3,3,430451,2.4866872187542834,20.052615200002037,False
case_063,3,4,3,430451,2.4866872187542834,20.052615200002037,True
case_063,3,5,3,430451,2.4866872187542834,20.052615200002037,True
case_063,3,6,3,430451,2.4866872187542834,20.052615200002037,True
case_063,4,1,1,430997,2.4835370083782484,5.7178544999987935,False
case_063,4,2,2,430997,2.4835370083782484,10.84563530000014,False
case_063,4,3,3,430997,2.4835370083782484,15.883335300000908,False
case_063,4,4,3,430997,2.4835370083782484,15.883335300000908,True
case_063,4,5,3,430997,2.4835370083782484,15.883335300000908,True
case_063,4,6,3,430997,2.4835370083782484,15.883335300000908,True
case_063,5,1,1,431150,2.482655688275542,4.9714324999949895,False
case_063,5,2,2,431150,2.482655688275542,9.158868499995151,False
case_063,5,3,3,431150,2.482655688275542,13.224823599994124,False
case_063,5,4,3,431150,2.482655688275542,13.224823599994124,True
case_063,5,5,3,431150,2.482655688275542,13.224823599994124,True
case_063,5,6,3,431150,2.482655688275542,13.224823599994124,True
case_064,2,1,1,17589,1.0868156234009894,0.18810300000041025,False
case_064,2,2,2,17589,1.0868156234009894,0.353408800001489,False
case_064,2,3,3,17589,1.0868156234009894,0.48570309999922756,False
case_064,2,4,3,17589,1.0868156234009894,0.48570309999922756,True
case_064,2,5,3,17589,1.0868156234009894,0.48570309999922756,True
case_064,2,6,3,17589,1.0868156234009894,0.48570309999922756,True
case_064,3,1,1,16689,1.145425130325364,0.20818580000195652,False
case_064,3,2,2,15464,1.236161407139162,0.33916100000351435,False
case_064,3,3,3,13511,1.4148471615720524,0.4823208000016166,False
case_064,3,4,4,13388,1.4278458320884375,0.6477718000023742,False
case_064,3,5,4,13388,1.4278458320884375,0.6477718000023742,True
case_064,3,6,4,13388,1.4278458320884375,0.6477718000023742,True
case_064,4,1,1,14474,1.3207130026253973,0.20315760000084992,False
case_064,4,2,2,14474,1.3207130026253973,0.3436524999997346,False
case_064,4,3,3,14389,1.3285148377232607,0.48353180000412976,False
case_064,4,4,3,14389,1.3285148377232607,0.48353180000412976,True
case_064,4,5,3,14389,1.3285148377232607,0.48353180000412976,True
case_064,4,6,3,14389,1.3285148377232607,0.48353180000412976,True
case_064,5,1,1,11263,1.6972387463375656,0.2041795999975875,False
case_064,5,2,2,10807,1.7688535208661054,0.3818840000021737,False
case_064,5,3,3,10775,1.774106728538283,0.535741899999266,False
case_064,5,4,3,10775,1.774106728538283,0.535741899999266,True
case_064,5,5,3,10775,1.774106728538283,0.535741899999266,True
case_064,5,6,3,10775,1.774106728538283,0.535741899999266,True
case_065,2,1,1,26928,1.970736779560309,0.20208980000461452,False
case_065,2,2,2,26928,1.970736779560309,0.33010579999972833,False
case_065,2,3,3,26928,1.970736779560309,0.47209420000581304,False
case_065,2,4,3,26928,1.970736779560309,0.47209420000581304,True
case_065,2,5,3,26928,1.970736779560309,0.47209420000581304,True
case_065,2,6,3,26928,1.970736779560309,0.47209420000581304,True
case_065,3,1,1,18165,2.921442334159097,0.201385799999116,False
case_065,3,2,2,18165,2.921442334159097,0.33499619999929564,False
case_065,3,3,3,18165,2.921442334159097,0.48645480000413954,False
case_065,3,4,4,18165,2.921442334159097,0.62822540000343,False
case_065,3,5,4,18165,2.921442334159097,0.62822540000343,True
case_065,3,6,4,18165,2.921442334159097,0.62822540000343,True
case_065,4,1,1,14502,3.659357330023445,0.21082510000269394,False
case_065,4,2,2,14502,3.659357330023445,0.3596146999989287,False
case_065,4,3,3,14502,3.659357330023445,0.4991613000020152,False
case_065,4,4,3,14502,3.659357330023445,0.4991613000020152,True
case_065,4,5,3,14502,3.659357330023445,0.4991613000020152,True
case_065,4,6,3,14502,3.659357330023445,0.4991613000020152,True
case_065,5,1,1,12156,4.365580783152352,0.21608659999765223,False
case_065,5,2,2,12156,4.365580783152352,0.381893099998706,False
case_065,5,3,3,12156,4.365580783152352,0.5280295999982627,False
case_065,5,4,3,12156,4.365580783152352,0.5280295999982627,True
case_065,5,5,3,12156,4.365580783152352,0.5280295999982627,True
case_065,5,6,3,12156,4.365580783152352,0.5280295999982627,True
case_066,2,1,1,193711,1.8536376354466189,2.024327799997991,False
case_066,2,2,2,193711,1.8536376354466189,4.061626199996681,False
case_066,2,3,3,193711,1.8536376354466189,5.5271020000000135,False
case_066,2,4,3,193711,1.8536376354466189,5.5271020000000135,True
case_066,2,5,3,193711,1.8536376354466189,5.5271020000000135,True
case_066,2,6,3,193711,1.8536376354466189,5.5271020000000135,True
case_066,3,1,1,149910,2.3952371422853713,1.9793344999998226,False
case_066,3,2,2,149910,2.3952371422853713,4.083584599997266,False
case_066,3,3,3,148617,2.416076222773976,5.649574600000051,False
case_066,3,4,4,147531,2.433861357951888,7.280120099996566,False
case_066,3,5,4,147531,2.433861357951888,7.280120099996566,True
case_066,3,6,4,147531,2.433861357951888,7.280120099996566,True
case_066,4,1,1,129828,2.765736204824845,1.9084657999992487,False
case_066,4,2,2,129828,2.765736204824845,4.11046570000326,False
case_066,4,3,3,129172,2.7797819960982255,5.674126300000353,False
case_066,4,4,4,129142,2.7804277462018554,7.201627400005236,False
case_066,4,5,4,129142,2.7804277462018554,7.201627400005236,True
case_066,4,6,4,129142,2.7804277462018554,7.201627400005236,True
case_066,5,1,1,120969,2.9682811298762495,1.9608765999946627,False
case_066,5,2,2,120969,2.9682811298762495,3.8814867999972194,False
case_066,5,3,3,112718,3.1855604251317446,5.549450899998192,False
case_066,5,4,3,112718,3.1855604251317446,5.549450899998192,True
case_066,5,5,3,112718,3.1855604251317446,5.549450899998192,True
case_066,5,6,3,112718,3.1855604251317446,5.549450899998192,True
case_067,2,1,1,33768704,1.890354868223548,14.820920600002864,False
case_067,2,2,2,30388702,2.100610746717645,17.78825310000684,False
case_067,2,3,2,30388702,2.100610746717645,17.78825310000684,True
case_067,2,4,2,30388702,2.100610746717645,17.78825310000684,True
case_067,2,5,2,30388702,2.100610746717645,17.78825310000684,True
case_067,2,6,2,30388702,2.100610746717645,17.78825310000684,True
case_067,3,1,1,23568859,2.7084397254869232,9.811109900001611,False
case_067,3,2,2,20383899,3.131630214612033,12.730583199998364,False
case_067,3,3,2,20383899,3.131630214612033,12.730583199998364,True
case_067,3,4,2,20383899,3.131630214612033,12.730583199998364,True
case_067,3,5,2,20383899,3.131630214612033,12.730583199998364,True
case_067,3,6,2,20383899,3.131630214612033,12.730583199998364,True
case_067,4,1,1,18473155,3.4555458447677183,8.023179399999208,False
case_067,4,2,2,15452799,4.130956081160442,11.06813929999771,False
case_067,4,3,2,15452799,4.130956081160442,11.06813929999771,True
case_067,4,4,2,15452799,4.130956081160442,11.06813929999771,True
case_067,4,5,2,15452799,4.130956081160442,11.06813929999771,True
case_067,4,6,2,15452799,4.130956081160442,11.06813929999771,True
case_067,5,1,1,15931687,4.006784341168641,6.000313799995638,False
case_067,5,2,2,13395817,4.765281132162376,8.627973299997393,False
case_067,5,3,2,13395817,4.765281132162376,8.627973299997393,True
case_067,5,4,2,13395817,4.765281132162376,8.627973299997393,True
case_067,5,5,2,13395817,4.765281132162376,8.627973299997393,True
case_067,5,6,2,13395817,4.765281132162376,8.627973299997393,True
case_068,2,1,1,210904,1.716871183097523,1.8752752000000328,False
case_068,2,2,2,210904,1.716871183097523,3.3781997000041883,False
case_068,2,3,2,210904,1.716871183097523,3.3781997000041883,True
case_068,2,4,2,210904,1.716871183097523,3.3781997000041883,True
case_068,2,5,2,210904,1.716871183097523,3.3781997000041883,True
case_068,2,6,2,210904,1.716871183097523,3.3781997000041883,True
case_068,3,1,1,168562,2.1481413367188336,1.7591279999978724,False
case_068,3,2,2,168562,2.1481413367188336,3.338312699997914,False
case_068,3,3,3,168253,2.152086441252162,4.656502599995292,False
case_068,3,4,3,168253,2.152086441252162,4.656502599995292,True
case_068,3,5,3,168253,2.152086441252162,4.656502599995292,True
case_068,3,6,3,168253,2.152086441252162,4.656502599995292,True
case_068,4,1,1,145322,2.4916736626250673,1.739123399995151,False
case_068,4,2,2,145322,2.4916736626250673,3.4652024999959394,False
case_068,4,3,3,144691,2.5025398953632223,4.886419399997976,False
case_068,4,4,3,144691,2.5025398953632223,4.886419399997976,True
case_068,4,5,3,144691,2.5025398953632223,4.886419399997976,True
case_068,4,6,3,144691,2.5025398953632223,4.886419399997976,True
case_068,5,1,1,148067,2.4454807620874335,1.7927029999991646,False
case_068,5,2,2,148067,2.4454807620874335,3.3398119999983464,False
case_068,5,3,3,142558,2.539983725922081,4.774459299995215,False
case_068,5,4,4,142558,2.539983725922081,6.040500700000848,False
case_068,5,5,4,142558,2.539983725922081,6.040500700000848,True
case_068,5,6,4,142558,2.539983725922081,6.040500700000848,True
case_069,2,1,1,15079,1.6674845812056502,0.25187089999963064,False
case_069,2,2,2,15079,1.6674845812056502,0.3816004000036628,False
case_069,2,3,2,15079,1.6674845812056502,0.3816004000036628,True
case_069,2,4,2,15079,1.6674845812056502,0.3816004000036628,True
case_069,2,5,2,15079,1.6674845812056502,0.3816004000036628,True
case_069,2,6,2,15079,1.6674845812056502,0.3816004000036628,True
case_069,3,1,1,11285,2.2280903854674348,0.27351679999992484,False
case_069,3,2,2,11285,2.2280903854674348,0.421883600000001,False
case_069,3,3,2,11285,2.2280903854674348,0.421883600000001,True
case_069,3,4,2,11285,2.2280903854674348,0.421883600000001,True
case_069,3,5,2,11285,2.2280903854674348,0.421883600000001,True
case_069,3,6,2,11285,2.2280903854674348,0.421883600000001,True
case_069,4,1,1,11326,2.220024721878863,0.2539011999979266,False
case_069,4,2,2,11326,2.220024721878863,0.38014499999553664,False
case_069,4,3,2,11326,2.220024721878863,0.38014499999553664,True
case_069,4,4,2,11326,2.220024721878863,0.38014499999553664,True
case_069,4,5,2,11326,2.220024721878863,0.38014499999553664,True
case_069,4,6,2,11326,2.220024721878863,0.38014499999553664,True
case_069,5,1,1,11254,2.2342278301048517,0.25625679999939166,False
case_069,5,2,2,11254,2.2342278301048517,0.41294529999868246,False
case_069,5,3,3,11254,2.2342278301048517,0.601192699999956,False
case_069,5,4,4,9133,2.75309317858316,0.766584499993769,False
case_069,5,5,4,9133,2.75309317858316,0.766584499993769,True
case_069,5,6,4,9133,2.75309317858316,0.766584499993769,True
case_070,2,1,1,58525,2.0042716787697565,0.40351229999942007,False
case_070,2,2,2,58525,2.0042716787697565,0.6743951000025845,False
case_070,2,3,3,58525,2.0042716787697565,0.918160600005649,False
case_070,2,4,4,58525,2.0042716787697565,1.2393054000058328,False
case_070,2,5,4,58525,2.0042716787697565,1.2393054000058328,True
case_070,2,6,4,58525,2.0042716787697565,1.2393054000058328,True
case_070,3,1,1,45661,2.568931911259061,0.39243510000233073,False
case_070,3,2,2,45661,2.568931911259061,0.6784203999995952,False
case_070,3,3,3,45661,2.568931911259061,0.9241514000023017,False
case_070,3,4,3,45661,2.568931911259061,0.9241514000023017,True
case_070,3,5,3,45661,2.568931911259061,0.9241514000023017,True
case_070,3,6,3,45661,2.568931911259061,0.9241514000023017,True
case_070,4,1,1,36336,3.228203434610304,0.4096060000010766,False
case_070,4,2,2,36336,3.228203434610304,0.6960917999967933,False
case_070,4,3,3,36336,3.228203434610304,0.9913662999970256,False
case_070,4,4,4,36336,3.228203434610304,1.2395699999979115,False
case_070,4,5,4,36336,3.228203434610304,1.2395699999979115,True
case_070,4,6,4,36336,3.228203434610304,1.2395699999979115,True
case_070,5,1,1,27664,4.240167727009832,0.4340221000020392,False
case_070,5,2,2,27664,4.240167727009832,0.7355543000012403,False
case_070,5,3,3,27664,4.240167727009832,1.0895585999969626,False
case_070,5,4,4,27664,4.240167727009832,1.3658189999987371,False
case_070,5,5,4,27664,4.240167727009832,1.3658189999987371,True
case_070,5,6,4,27664,4.240167727009832,1.3658189999987371,True
case_071,2,1,1,12639,1.4968747527494264,0.1680419000040274,False
case_071,2,2,2,12639,1.4968747527494264,0.273008000003756,False
case_071,2,3,3,12639,1.4968747527494264,0.386506200004078,False
case_071,2,4,4,11671,1.6210264758803872,0.530153200001223,False
case_071,2,5,4,11671,1.6210264758803872,0.530153200001223,True
case_071,2,6,4,11671,1.6210264758803872,0.530153200001223,True
case_071,3,1,1,10106,1.8720562042351079,0.16859839999960968,False
case_071,3,2,2,10106,1.8720562042351079,0.2852377000017441,False
case_071,3,3,2,10106,1.8720562042351079,0.2852377000017441,True
case_071,3,4,2,10106,1.8720562042351079,0.2852377000017441,True
case_071,3,5,2,10106,1.8720562042351079,0.2852377000017441,True
case_071,3,6,2,10106,1.8720562042351079,0.2852377000017441,True
case_071,4,1,1,9190,2.0586507072905333,0.17819220000092173,False
case_071,4,2,2,9190,2.0586507072905333,0.2766616000008071,False
case_071,4,3,3,9190,2.0586507072905333,0.39737549999699695,False
case_071,4,4,4,8078,2.342040108937856,0.544426200001908,False
case_071,4,5,4,8078,2.342040108937856,0.544426200001908,True
case_071,4,6,4,8078,2.342040108937856,0.544426200001908,True
case_071,5,1,1,7854,2.4088362617774384,0.17910370000026887,False
case_071,5,2,2,7854,2.4088362617774384,0.2780860999992001,False
case_071,5,3,3,7854,2.4088362617774384,0.4057466999947792,False
case_071,5,4,3,7854,2.4088362617774384,0.4057466999947792,True
case_071,5,5,3,7854,2.4088362617774384,0.4057466999947792,True
case_071,5,6,3,7854,2.4088362617774384,0.4057466999947792,True
case_072,2,1,1,11833111,2.0195727057745,548.5094003999984,False
case_072,2,2,2,11833111,2.0195727057745,889.3287990000026,False
case_072,2,3,3,11833111,2.0195727057745,1266.858676099997,False
case_072,2,4,4,11833111,2.0195727057745,1409.7340306999977,False
case_072,2,5,4,11833111,2.0195727057745,1409.7340306999977,True
case_072,2,6,4,11833111,2.0195727057745,1409.7340306999977,True
case_072,3,1,1,7945629,3.007669751507401,469.03886479999346,False
case_072,3,2,2,7945629,3.007669751507401,780.9728614999985,False
case_072,3,3,3,7945629,3.007669751507401,1137.6053203999982,False
case_072,3,4,4,7945629,3.007669751507401,1198.4905197999979,False
case_072,3,5,4,7945629,3.007669751507401,1198.4905197999979,True
case_072,3,6,4,7945629,3.007669751507401,1198.4905197999979,True
case_072,4,1,1,5994354,3.9867228395253265,407.19583760000387,False
case_072,4,2,2,5994354,3.9867228395253265,681.1733074000003,False
case_072,4,3,3,5994354,3.9867228395253265,1027.7607809999972,False
case_072,4,4,4,5994354,3.9867228395253265,1199.1002144000013,False
case_072,4,5,4,5994354,3.9867228395253265,1199.1002144000013,True
